Choices,Label,Res 1,Pred 1,Res 2,Pred 2,Res 3,Pred 3,Res 4,Pred 4,Res 5,Pred 5
"['""You don\'t eat and that\'s why you are skinny! You should start eating more""', '""That\'s tough! Well, just do what you think it\'s the best for you.""', '""I think we should find a professional to talk to""', '""Let\'s go to a nice place. We can find something nice for you to eat""']",2,c,2,c,2,c,2,c,2,c,2
"['""I completely understand, It seems our plans are not a priority for you""', '""You always choose work over our plans""', '""I completely understand, work can be demanding at times""', '""This is disappointing, but I don\'t understand why work is a priority sometimes""']",2,c,2,c,2,c,2,c,2,c,2
"['""I don\'t think I matter to you as much as the PhD""', '""Will you reduce your workload next month?""', '""Can we discuss ways to spend more time together?""', '""Do you think I should find other hobbies since you\'re busy?""']",2,c,2,c,2,c,2,c,2,c,2
"['""I don\'t know if I will ever recover from this""', '""I appreciate you telling me this. It\'s really hard to be without him but I will find a way to cope.""', '""Oh don\'t worry, I can always get a new one.""', '""I need to see that guy in jail for his actions""']",1,b,1,b,1,b,1,b,1,b,1
"['“I heard you said bad things about me behind my back, can we have an honest conversation about why?”', '“I want to talk about what you said behind my back, and I hope we can solve the problem”', '“I don’t care about what you said about me, I know who I really am”', ""“I can’t believe you did this, I don't want to be friends anymore”""]",0,a,0,a,0,a,0,a,0,a,0
"['""Thank you for your honest feedback How about we order some food you like to eat?""', '""I\'m sorry to hear that, what do you not like about it?""', '""I appreciate your feedback, but I did spend a lot of time on it""', '""I spent a long time making it, so I appreciate your honesty""']",1,(a),0,b,1,(a),0,b,1,(a),0
"['""I\'m sorry, but please believe in me, just like I do, and I will do better than you did""', '""You\'re right, I\'m ruining my future, aren\'t I?""', '""I\'m sorry you feel this way, but this is what makes me happy""', '""I didn\'t expect you to understand my dreams""']",2,c,2,c,2,c,2,c,2,c,2
"['""I knew it was you, I can\'t trust you with anything""', '""It\'s alright, mistakes happen. Please get it repaired""', '""That\'s okay, please don\'t mind, as I don\'t need a friend like you""', '""I guess the only fair way is for me to scratch yours""']",1,b,1,b,1,b,1,b,1,b,1
"['“Really? I never realized that before”', '“I love how you shower me with compliments and it makes me sad”', '“That’s not fair, I’m going through a rough time”', '“Thank you for pointing this out, I will try my best to improve.”']",3,d,3,(d),3,d,3,d,3,(d),3
"['""I\'m sorry. I\'ll try to improve my skills so we can win""', '""Maybe if you would explain the strategies better""', '""I thought it was just a game, not a battle to death""', '""Well, you\'re not exactly a pro either""']",3,a,0,a,0,a,0,a,0,a,0
"['""I can\'t believe you are leaving me for a job""', '""That\'s exciting! you should take me with you!""', '""Are you sure about this? I thought you didn\'t like change""', '""I am happy for you. This must be so exciting for you!""']",3,(d),3,(d),3,(d),3,d,3,d,3
"['""I appreciate your honesty. That hurts me a lot but can we talk about this?""', '""While I\'m very hurt by this, I would want to talk about why you would do this""', '""You have violated my trust, but I am willing to forgive you if it won\'t happen again.""', '""I can\'t believe you\'ve done this, our friendship is over""']",1,(a),0,(a),0,(a),0,(a),0,(a),0
"['""You know, I\'ve been planning to surprise you guys for a while now. Guess the surprise is ruined.""', '""I\'m sorry mom, I promise I will take a break soon and come visit to make you guys happy""', '""I apologize, Mom. I didn\'t realize how caught up I was. I appreciate your understanding, and I\'ll visit you next weekend.""', '""Mom, I understand how you feel. My studies are demanding right now, but I promise I\'ll make it up to you once it eases a bit.""']",3,(c),2,(c),2,(c),2,(c),2,(c),2
"['""That was a low blow, you should apologize right now!""', '""I am aware of my weight, you don\'t need to embarrass me in front of everyone""', '""It\'s funny because it\'s true""', '""I think you should become a stand-up comedian']",1,b,1,b,1,b,1,b,1,b,1
"['""I appreciate your honesty, but I really like it""', '""I forgot to ask for your stylist, since she\'s probably much better""', '""Well, I like it and that\'s what matters""', '""I appreciate your honesty, I was unsure about it myself""']",0,(a),0,a,0,a,0,a,0,a,0
"['""We should probably put him down to avoid his pain""', '""I know what you\'re going through. Don\'t forget It\'s just a dog""', '""I\'m here for you during this trying time""', '""That\'s awful. Let\'s adopt another one so it\'s easier to cope""']",2,c,2,c,2,c,2,c,2,c,2
"['""Maybe you should try and get along with my girlfriend better""', '""I am sorry if you felt that way, we\'ll figure this out""', '""Our friendship should be strong enough to survive this""', '""You\'re just jealous because you\'re single""']",1,b,1,b,1,b,1,b,1,b,1
"['""Wow, that\'s unexpected but I hope you\'re happy together""', '""Fine, both of you deserve each other!""', '""Don\'t forget, she broke my heart. I don\'t know if I can be there for you if it happens to you""', '""This hurts me, but I hope she treats you better than she did me""']",0,d,3,d,3,d,3,d,3,d,3
"['""That sounds fun, I hope you\'ll have a great time""', '""I see! Well, pity that I didn\'t come to mind""', '""I appreciate the invite but I can\'t make it. Hope you guys have fun!""', '""Well, have fun with your friends and I\'ll have fun with mine""']",0,(c),2,(a),0,(a),0,(c),2,(c),2
"['""Wow, I wish I was as smart as you""', '""That\'s great, must be nice to be so successful""', '""I\'m really happy for you, but could we talk about something else?""', '""Well, I guess you\'re just better than me in every way""']",2,c,2,c,2,c,2,c,2,c,2
"['""I\'m sorry but I broke your toy, it was an accident""', '""Your toy is gone, they usually go away as you grow up""', '""You don\'t need to be sad about your toy, I can buy you more""', '""Hey, I noticed something happened to your toy; I think it needs fixing.""']",0,a,0,a,0,a,0,(a),0,a,0
"['""I value your opinion, but I\'m happy with my partner""', '""You need to understand that everyone has their own taste and preference""', '""Why can\'t you just be happy for me?""', '""I think you\'re just judging a book by its cover as always""']",0,a,0,a,0,a,0,a,0,a,0
"['""We can do this together and I can provide you with some business experience.”', '""I\'ve been tight on money lately, maybe you can try to get a loan from the bank first""', '""Of course, I can afford it! Tell me how much money you need""', '""Let\'s first take a look at your business plan together""']",3,d,3,d,3,d,3,d,3,d,3
"['“Alright, I think it’s time to move out of this place”', '“How much space do you think is satisfactory to you?”', '“Thank you for the advice, I’ll find a job as soon as possible and move out so you have more space”', '“I understand, I’ll start looking for a place to move out”']",3,c,2,c,2,c,2,c,2,c,2
"[""Don't go to the location"", 'Just get through it', 'Find alternative travel arrangements', 'See a doctor about this issue']",2,(c),2,(c),2,(c),2,(c),2,(c),2
"['Talk to his boss or the management about it', 'Carefully consider his options and discuss it with his family', 'Go for early retirement and start his side business', 'Accept the situation, retire, and start looking for a new job']",1,(a),0,a,0,(a),0,a,0,(a),0
"['See if she can get back to her full-time position', 'Enjoy being a full-time mom', 'Join a playgroup or social group of new mothers', 'Invite her workmates to babysit her baby with her']",2,(c),2,(c),2,(c),2,c,2,c,2
"['Speak to his boss about his heavier workload', 'Discuss with his workmates about their lighter workload', 'Ask his boss to give others similar levels of workload', 'Be proud of his unique skills and continue working']",0,(c),2,(a),0,(c),2,(c),2,(a),0
"['Leave the job and find one with a better environment', 'Concentrate on doing his work well at the new job', 'Have fun with his friends during and outside of work hours', 'Make an effort to know people and be friendly']",3,(d),3,(d),3,(d),3,(d),3,(d),3
"['Organize a pre-presentation session to familiarize the seniors with her area of work', 'Ask for someone more knowledgeable in her area to present her work instead', 'Practice her presentation by speaking with people knowledgeable about her research', 'Work on her presentation, simplifying the explanations']",3,(a),0,(d),3,(a),0,(d),3,(a),0
"['Choose an alternative sport that takes less time', 'Set aside a certain amount of time each week to play water polo, and spend the remaining time on classes', 'Find out about sporting scholarships or bursaries', 'Find a full-time job to pay for courses']",1,(c),2,b,1,(c),2,(c),2,b,1
"['Talk to others in his situation', 'Study hard and attend all the lectures', 'Realize he has more life experience than the younger students', 'Focus on his life outside the university']",1,(a),0,(c),2,(c),2,(c),2,(a),0
"['Put things in perspective - it is not the end of the world', 'Use some acting techniques to calm his nerves', 'Believe in himself and know it will be fine', 'Practice his scenes more so that he will act well']",2,(b),1,(b),1,(b),1,(b),1,(b),1
"['Wait for an official announcement before taking any action', 'Start applying for other jobs', 'Find out what is happening and accept his fate', 'Try to keep the company afloat by working harder']",1,(b),1,(b),1,(b),1,(b),1,(b),1
"['Just give it time, and things will be okay', 'Talk to her workmates, try to create social contacts and make friends', 'Start looking for a new job so she can leave that environment', 'Join in on the gatherings to make new friends at work']",1,b,1,(b),1,b,1,(b),1,(b),1
"['Create a detailed schedule to better manage his time', 'Ignore the stress and carry on as it is', 'Quit his part-time job to focus on his education and get his degree', 'Drop out of college to focus on his work and earn more money']",0,a,0,a,0,a,0,(a),0,(a),0
"['Discuss with the community and seek for their support', 'Speak openly to her classmates about her desires and ask for advice', 'Look for another community that will appreciate her qualities', ""Start asserting herself more in community activities to change people's perceptions.""]",3,(d),3,(d),3,(d),3,d,3,(d),3
"['Approach her coworkers first and discuss this problem', 'Talk to her supervisor about the situation', 'Stay involved in the group and not participate in the gossip', 'Join in on the gossip to fit in']",0,(b),1,(b),1,(b),1,(b),1,(b),1
"['Implement a new project management tool to track progress', 'Implement training sessions to improve teamwork and communication skills', 'Organize an online meeting to discuss and communicate the shortcomings and find a solution together', 'Delegate his management responsibilities to a team member so he can focus on the tasks at hand']",1,c,2,c,2,c,2,c,2,c,2
"['Proceed with the project with the risk of making mistakes', 'Refuse to lead the project due to uncertainty', 'Lean on other team members to help shape the path forward', 'Request her supervisor to reassess the situation']",3,c,2,c,2,c,2,c,2,c,2
"['Find a labmate who can help him understand the task', 'Proceed and try to accomplish the task on his own', 'Take the task lightly and hope for the best', 'Admit his lack of understanding and ask his supervisor for help']",0,a,0,(a),0,a,0,(a),0,a,0
"['Ignore the email and proceed with other project', 'Use this criticism to enhance the project', 'Reply to the email explaining that they do not understand the project', 'Reply to the email explaining the possible misunderstanding']",3,(d),3,(d),3,(d),3,(d),3,(d),3
"['Confront the coworker about the pay discrepancy', 'Schedule a time and discuss the matter with her boss', ""Go to her boss' office and fight for justice, as she deserves a higher pay"", 'Continue the job as it is and accept the pay difference']",1,(b),1,b,1,(b),1,(b),1,(b),1
"['Have someone else prepare the speech for him and practice it himself', 'Present with less preparation to make it natural and sincere', 'Accept this invitation as he is unsure of his performance', 'Spend time practicing and honing his public speaking skills']",3,(d),3,(d),3,(d),3,(d),3,(d),3
"['Find and socialize with new friends that hold equal positions as him', 'Keep professional matters strictly in the office and social matters outside', 'Favor his friends at work to maintain the relationship', 'Maintain the same level of social interaction but exercise authority when he wants']",1,b,1,(b),1,(b),1,(b),1,(b),1
"['Talk to the professor about the teammate’s behavior', 'Confront the teammate and convince him to accept his ideas', ""Decide not to contribute to the group's ideas and follow their lead"", ""Try to understand the teammate's point of view and find a compromise""]",3,d,3,d,3,d,3,d,3,(d),3
"['Take a part-time job or an internship before she graduates', 'Reassess her job search strategy and improve her application materials', 'Continue to seek for a full-time position and she will end up finding one', 'Consider post-graduate education for additional training']",1,(b),1,(b),1,(b),1,(b),1,(b),1
"['Try discussing with her friends the situation she is facing now', 'Accept the job, visit her friends often in her current city', 'Accept the job and make new friends in the new city', 'Reject the job offer and stay with her friends']",0,(a),0,(c) Accept the job and make new friends in the new city,2,a,0,(c),2,a,0
"['Look for and attend social gatherings that are a part of the conference', 'Start by joining some smaller group discussions or workshops and meeting people there', 'Take breaks in between sessions and utilize the coffee break areas provided to strike up conversations with new people', 'Attend events with his labmates and try to meet new people through them, expanding his network step by step']",1,(b),1,(b),1,(b),1,(b),1,(b),1
"['“It’s always the unworthy people who get promotions”', '“Nevertheless, I will continue to work hard in my new job”', '“It’s okay, I will continue to work hard”', '“I understand, I think I didn\'t put enough effort""']",2,(b),1,(b),1,(b),1,(b),1,(b),1
"['“Thank you for pointing out my mistake in front of so many people and helping me improve”', '“I promise I won’t make the same mistake again, thank you for pointing it out”', '“You could have told me privately, it’s really unnecessary”', '“Everyone makes mistakes, I will try to correct it when I have time.”']",1,a,0,a,0,a,0,a,0,a,0
"['""I don\'t think it\'s healthy to continue working together""', '""I\'m sorry but I have to report you for this behavior""', '""Is there something bothering you? You seem upset""', '""You have no right to talk to me like that""']",2,c,2,c,2,c,2,c,2,c,2
"['""I studied all night and this is what I got""', '""I\'m really disappointed in myself, how did I perform worse than you guys?""', '""Wow, you guys did really well, congrats!""', '""Grades aren\'t everything, I know I understand the material""']",2,(d),3,(b),1,(b),1,(b),1,(b),1
"['""It\'s okay, I completely understand. I guess I’ll fail the class tomorrow too”', '""Now I have to find someone else, it\'s all your fault""', '""This is a difficult situation, we can work together to avoid this situation in the future""', 'I understand, I will study hard by myself""']",2,(d),3,(d),3,(d),3,(d),3,(d),3
"['""Congratulations, can we discuss something else?""', '""Great, as if I didn\'t feel bad enough already!""', '""I worked really hard too, but didn\'t get my desired score.""', '""I\'m happy for you, maybe you can give me some tips for the next one?""']",3,(d),3,(d),3,(d),3,(d),3,(d),3
"['""I understand, I feel like the library would be a better place to study""', '""I\'m sorry I didn\'t notice, I\'ll try to be more considerate""', '""I\'m sorry for that, have you considered buying earplugs?""', '""I\'m sorry, if you don\'t like this song, I can always change to a better one""']",1,b,1,b,1,b,1,b,1,b,1
"['""How did you manage to get the promotion?""', '""Although I wish I could get this position, I\'m happy for you. Let\'s work hard together.""', '""I thought I was more qualified, but congratulations!""', '""That\'s great for you! Congratulations on the promotion""']",1,(b),1,b,1,b,1,(d),3,(b),1
"['""I\'m not surprised, I knew my ideas were too good for here""', '""I need to ask for feedback so I can make improvements next time""', '""I don\'t need this job, I can find better opportunities""', '""Well, I should have known better, I should\'ve put more effort into it""']",1,b,1,b,1,b,1,b,1,b,1
"['""I generally use the same tactics and have never received any complaints before""', '""Thank you for your suggestion. I think there are some issues with your feedback""', '""I sincerely apologize. I will make the necessary changes and updates to make it more comprehensive""', '""I\'m sorry you feel that way, can we talk about this when you have time?""']",3,b,1,b,1,b,1,b,1,b,1
"['""I\'m very sorry. Can you adjust your working hours or assign them to other colleagues? Thank you for your understanding""', '""I understand the situation. Can we find a compromise?""', '""I\'m really sorry, but I haven\'t been feeling well lately and I\'d like to take a day off if possible""', '""This is completely unfair. Work should not take away from an employee\'s personal time""']",1,b,1,b,1,b,1,b,1,b,1
"['""Maybe you should hire a nanny to help""', '""Being a parent is hard and it\'s okay to feel tired. You\'re not doing a great job even if you feel like it right now""', '""It\'s a normal reaction since taking care of kids is hard. Remember to take care of yourself too""', '""You should talk to other dads, they probably feel the same""']",2,c,2,c,2,c,2,c,2,c,2
"['""I think it might be a bit difficult. Is there anyone else that can help?""', '""It\'s going to be a challenge, but I\'ll prioritize it and try my best""', '""Of course, even if I have to pull an all-nighter""', '""I don\'t think I can finish this on time""']",0,b,1,b,1,b,1,b,1,b,1
"['""I apologize that you feel neglected but I hope you understand that I have responsibilities.""', '""I\'m sorry. I have been swamped with work lately. Let\'s try matching our schedules, shall we?""', '""Unfortunately, my work is demanding. I can\'t help it if I\'m busy.""', '""Why don\'t you find other people to join?""']",1,b,1,b,1,b,1,b,1,b,1
"['""I think you can tell me instead of yellling. We are a team and we should support each other""', '""We play just for fun. No need to get angry.""', '""I\'m sorry, I\'ll make sure to be more careful next time""', '""Don\'t overreact. It\'s just a game.""']",0,a,0,(a),0,a,0,a,0,a,0
"['""I\'m sorry you feel that way, I\'ve been doing my best, so I think you can appreciate my effort""', '""That\'s an interesting perspective. I believe I\'ve put in a substantial amount of work on this project.""', '""We can discuss your thoughts in detail after the meeting to work out a solution""', '""While I appreciate your input, the division of work has been made and I am working hard on my part""']",3,(b),1,a,0,(b),1,a,0,(b),1
"['""Can I contribute in other ways than being active in class?""', '""You must be mistaken, I always contribute""', '""Can\'t I just keep attending the class? I am shy to speak""', '""I guess I\'ll try to speak more despite being shy""']",0,(d),3,(d),3,(d),3,(d),3,(d),3
"['""That is not right. I believe that part was your responsibility""', '""Making mistakes is fine but putting your mistakes onto others is not""', '""Let\'s go through the situation together again to clarify the misunderstanding""', '""Well, I wasn\'t the one who made the mistake""']",2,c,2,c,2,(c),2,c,2,(c),2
"['""Could you please credit me for the work?""', '""It\'s best to let me speak instead of you speaking over me""', '""Well, it seems like you have all the answers, so why are we even here?""', '""Great point, but I have some additional input that I would like to say""']",3,(d),3,(d),3,(d),3,(d),3,(d),3
"['""If you don\'t like me, you should say it straight to my face""', '""I guess it\'s only fair if I make some rumors about you and we\'re even""', '""That was out of line. If you have any problems with me, you can bring it up to me and we can figure things out""', '""Why would you do such a thing? Have I done something wrong?""']",2,c,2,c,2,c,2,c,2,c,2
"['""Thank you for informing me, I\'ll adjust my schedule accordingly.""', '""Thank you for the notice, but is there a workaround to this? I can\'t afford to lose the money.""', '""This is not fair, I need hours to pay my bills""', '""I understand, is there any way that I can pick up some more extra shifts?""']",3,b,1,b,1,b,1,b,1,b,1
"['""Thank you, I really appreciate your feedback I\'ll work on what you pointed out""', '""Thank you for your comments However, I think there might be some misunderstandings that we could clarify""', '""Oh, thank you for giving your insights. Fortunately, I think they don\'t apply to my situation""', '""I see! I appreciate your input I think I did my best and I liked the presentation, but I will work on your comments""']",1,b,1,b,1,b,1,b,1,b,1
"['""Can we ask for feedback from a person who listened to the presentation?""', '""We don\'t think you fully understood our presentation""', '""Thank you, we really appreciate your feedback. We\'ll work on what you pointed out.""', '""We appreciate your feedback, is there any chance we could discuss further?""']",3,(d),3,(d),3,(d),3,(d),3,(d),3
"['""Thank you for your feedback. Our earlier discussion gave me a different impression. Can we go over these points again?""', '""Thank you, Gary, for your positive feedback in the meeting. It means a lot to me""', '""Thanks for your input. If anyone else has feedback or suggestions for improvements, I\'d welcome them as well""', '""I appreciate your feedback. Can we discuss this in more detail after the meeting so I can understand your concerns better?']",0,(d),3,a,0,(d),3,(d),3,(d),3
"['""I can just join another team if you guys feel that\'s the best option""', '""I have prioritized the other projects, so I will get to my parts when I\'m done with those""', '""Hey, could you guys cover the parts I\'m responsible for, I\'ve been really busy recently""', '""I\'m so sorry, I\'ve been really busy with other projects and didn\'t have time to complete it""']",3,(d),3,(d),3,(d),3,(d),3,(d),3
